datetime,open,high,low,close
2021-07-24,33647.26172,34045.32031,33426.85938,33847.92188
2021-07-23,32290.38086,33642.60938,32011.13086,33642.60938
2021-07-22,32152.66992,32606.7207,31732.36914,32297.01953
2021-07-21,29796.88086,32804.33984,29510.0,32131.55078
2021-07-20,30842.03906,31046.78906,29307.50977,29787.10938
2021-07-19,31786.36914,31887.82031,30442.30078,30839.50977
2021-07-18,31527.25,32439.91992,31132.0,31788.25977
2021-07-17,31377.30078,31944.83008,31185.0,31533.91016
2021-07-16,31877.83984,32253.08984,31025.41992,31381.11914
2021-07-15,32816.39062,33185.01953,31134.57031,31850.88086
2021-07-14,32734.15039,33096.76953,31605.5,32817.19141
2021-07-13,33091.10156,33332.60938,32202.0,32737.01953
2021-07-12,34263.5,34646.98828,32667.50977,33103.39062
2021-07-11,33515.35156,34588.89844,33333.32812,34253.78125
2021-07-10,33828.71875,34251.0,33043.69922,33515.35156
2021-07-09,32834.66016,34099.98828,32267.34961,33824.26172
2021-07-08,33878.55859,33934.60938,32116.94922,32874.16016
2021-07-07,34225.73047,35067.83984,33805.32031,33883.0
2021-07-06,33697.78125,35040.44922,33613.42188,34229.82812
2021-07-05,35284.05859,35284.05859,33156.85938,33700.01172
2021-07-04,35501.21094,35951.0,35241.64062,35284.05859
2021-07-03,33805.01953,34953.07031,33375.01172,34730.17969
2021-07-02,33514.62109,33954.21875,32748.91992,33805.21875
2021-07-01,35060.0,35060.0,32793.67969,33528.87109
2021-06-30,35901.87891,36086.69141,34055.89062,35057.32031
2021-06-29,34493.21875,36555.69922,34246.10156,35910.51172
2021-06-28,34706.03125,35208.71094,33883.91016,34493.23047
2021-06-27,32275.5,34695.23828,32009.63086,34695.23828
2021-06-26,31590.5,32646.17969,30188.89062,32277.88086
2021-06-25,34653.17188,35490.16016,31300.0,31600.2793
2021-06-24,33688.51953,35239.39844,32301.43945,34655.67188
2021-06-23,32538.35938,34796.64062,31738.66992,33670.98047
2021-06-22,31610.60938,33323.73828,28862.2793,32517.16992
2021-06-21,35585.78906,35682.62891,31267.88086,31617.83984
2021-06-20,35484.78906,36046.57031,33376.80078,35585.78125
2021-06-19,35835.73047,36448.76953,34861.67188,35500.01172
2021-06-18,38095.17188,38187.03125,35224.48828,35817.33984
2021-06-17,38351.0,39525.21094,37425.07812,38084.16016
2021-06-16,40159.07031,40485.46094,38159.80078,38350.98828
2021-06-15,40540.48047,41308.35156,39601.60938,40162.39062
2021-06-14,39025.25,40981.08984,38762.73828,40530.67969
2021-06-13,35552.48047,39391.60938,34851.44922,39015.23828
2021-06-12,37338.44141,37415.51172,34724.98828,35546.71094
2021-06-11,36696.75,37659.82031,35970.0,37337.5
2021-06-10,37398.03125,38323.12891,35812.01172,36680.17188
2021-06-09,33402.14062,37548.25,32438.24023,37398.44922
2021-06-08,33575.91016,34022.41016,31076.41016,33404.05078
2021-06-07,35808.71094,36793.76172,33369.39062,33580.69141
2021-06-06,35539.48828,36461.60156,35280.83984,35804.03906
2021-06-05,36856.51953,37908.82812,34852.25,35539.80078
2021-06-04,39244.94141,39244.94141,35616.0,36863.58984
2021-06-03,37581.82812,39470.42188,37226.17188,39230.12891
2021-06-02,36684.98828,38229.92969,35967.46094,37575.0
2021-06-01,37276.23828,37914.92969,35728.01172,36685.0
2021-05-31,35640.30078,37507.25,34240.25,37276.41016
2021-05-30,34639.91016,36449.53125,33498.01172,35669.44141
2021-05-29,35680.48047,37213.92969,33656.32031,34618.73047
2021-05-28,38556.87109,38866.05078,34727.83984,35680.92188
2021-05-27,39293.23047,40398.28906,37215.83984,38524.03125
2021-05-26,38371.82031,40829.76172,37869.14062,39290.67188
2021-05-25,38878.55859,39832.19141,36542.73828,38361.82031
2021-05-24,34796.53125,39857.78906,34447.96094,38842.94922
2021-05-23,37493.37891,38275.0,31176.60938,34718.21875
2021-05-22,37333.10156,38829.96094,35429.0,37476.14844
2021-05-21,40613.69922,42199.71875,33537.94922,37342.60938
2021-05-20,36778.0,42570.0,35099.51172,40602.39844
2021-05-19,42857.14844,43583.76953,30288.16016,36721.16016
2021-05-18,43573.51953,45814.44922,42335.17969,42878.75
2021-05-17,46455.37109,46610.17188,42173.01172,43552.78125
2021-05-16,46775.80078,49770.16016,43919.92188,46440.67188
2021-05-15,47983.92188,48281.96875,46635.07031,46738.80859
